../../NiN/NiNmodels/margin_NiN.h5
"0	0.612348198890686	0.8514000177383423"
"10	0.6117479205131531	0.8518000245094299"
"20	0.5986742377281189	0.8503000140190125"
"30	0.6273342370986938	0.839900016784668"
"40	0.7131537199020386	0.8119999766349792"
"50	1.086716890335083	0.7057999968528748"
"60	2.9958057403564453	0.32760000228881836"
"70	4.392159938812256	0.09799999743700027"
"80	4.526402950286865	0.10019999742507935"
"90	4.534668922424316	0.10000000149011612"
../../NiN/NiNmodels/entropy_dropout_NiN.h5
"0	0.6439781785011292	0.8478999733924866"
"10	0.6446498036384583	0.8478999733924866"
"20	0.6648381948471069	0.8445000052452087"
"30	0.7272607684135437	0.8306999802589417"
"40	1.0136704444885254	0.7633000016212463"
"50	1.2970943450927734	0.6644999980926514"
"60	2.559114456176758	0.3804999887943268"
"70	4.023247241973877	0.13259999454021454"
"80	4.19577169418335	0.09189999848604202"
"90	3.370372772216797	0.10000000149011612"
../../NiN/NiNmodels/BALD_NiN.h5
"0	0.597358226776123	0.8585000038146973"
"10	0.5984187722206116	0.8575999736785889"
"20	0.6035671234130859	0.8561000227928162"
"30	0.6265525817871094	0.8468999862670898"
"40	0.718500018119812	0.8259000182151794"
"50	1.2605531215667725	0.6753000020980835"
"60	2.430835008621216	0.34540000557899475"
"70	4.347963333129883	0.1006999984383583"
"80	3.3440585136413574	0.06880000233650208"
"90	3.281259775161743	0.10000000149011612"
../../NiN/NiNmodels/k_center_NiN.h5
"0	0.716772735118866	0.8345000147819519"
"10	0.7179552912712097	0.8338000178337097"
"20	0.7430474162101746	0.8281000256538391"
"30	0.7585932016372681	0.8205999732017517"
"40	0.8282802700996399	0.7937999963760376"
"50	1.1811306476593018	0.6866999864578247"
"60	2.3765041828155518	0.361299991607666"
"70	5.197932720184326	0.07779999822378159"
"80	4.144594192504883	0.10639999806880951"
"90	3.2458715438842773	0.10000000149011612"
../../NiN/NiNmodels/NiN_2.h5
"0	0.6091848611831665	0.8694999814033508"
"10	0.6069164276123047	0.8708000183105469"
"20	0.6168022751808167	0.8690999746322632"
"30	0.6358758211135864	0.8598999977111816"
"40	0.7246527075767517	0.8299999833106995"
"50	1.1146939992904663	0.7207000255584717"
"60	2.860189914703369	0.305400013923645"
"70	4.745433807373047	0.12210000306367874"
"80	4.5427961349487305	0.09669999778270721"
"90	3.173658847808838	0.10000000149011612"
../../NiN/NiNmodels/entropy_NiN.h5
"0	0.6412451863288879	0.8515999913215637"
"10	0.6479915976524353	0.8496999740600586"
"20	0.6602030992507935	0.8464000225067139"
"30	0.7327199578285217	0.8299000263214111"
"40	1.0246727466583252	0.7617999911308289"
"50	1.6676148176193237	0.613099992275238"
"60	3.9353926181793213	0.19709999859333038"
"70	6.702978134155273	0.10019999742507935"
"80	5.964053630828857	0.10320000350475311"
"90	6.117373466491699	0.10119999945163727"
../../NiN/NiNmodels/margin_dropout_NiN.h5
"0	0.6773235201835632	0.8468000292778015"
"10	0.6809078454971313	0.8438000082969666"
"20	0.6715447902679443	0.8424999713897705"
"30	0.6486352682113647	0.8442000150680542"
"40	0.7717016935348511	0.805400013923645"
"50	1.3807607889175415	0.661899983882904"
"60	2.0584731101989746	0.4296000003814697"
"70	4.073366641998291	0.1005999967455864"
"80	4.842626571655273	0.10000000149011612"
"90	7.5364990234375	0.10000000149011612"
../../NiN/NiNmodels/EGL_NiN.h5
"0	0.7977362275123596	0.8317999839782715"
"10	0.8028913736343384	0.8299000263214111"
"20	0.7985549569129944	0.8309999704360962"
"30	0.7911378145217896	0.8246999979019165"
"40	0.8849557638168335	0.792900025844574"
"50	1.5458422899246216	0.6341000199317932"
"60	2.7460455894470215	0.3578999936580658"
"70	4.217508792877197	0.12030000239610672"
"80	3.644432306289673	0.10909999907016754"
"90	4.555110931396484	0.10000000149011612"
