
../../Lenet1/lenet1models/EGL_lenet_1.h5
0	0.16064009070396423	0.9750999808311462
10	0.16202609241008759	0.9753000140190125
20	0.16508591175079346	0.9740999937057495
30	0.2616812288761139	0.958899974822998
40	0.3854275345802307	0.9358000159263611
50	1.282160997390747	0.7989000082015991
60	1.8087706565856934	0.734000027179718
70	4.320427894592285	0.4120999872684479
80	2.811859130859375	0.4002000093460083
90	3.3060102462768555	0.19609999656677246
../../Lenet1/lenet1models/k_center_lenet_1.h5
0	0.08166294544935226	0.9757999777793884
10	0.08312055468559265	0.9747999906539917
20	0.10031817853450775	0.9688000082969666
30	0.13932055234909058	0.9573000073432922
40	0.2505655884742737	0.9258000254631042
50	0.30056267976760864	0.9168000221252441
60	1.0471175909042358	0.7378000020980835
70	2.5716421604156494	0.5734000205993652
80	4.186400413513184	0.33629998564720154
90	2.2747106552124023	0.1923000067472458
../../Lenet1/lenet1models/margin_lenet_1.h5
0	0.08035010099411011	0.9750999808311462
10	0.08073557913303375	0.9754999876022339
20	0.1011558473110199	0.9702000021934509
30	0.10197878628969193	0.9685999751091003
40	0.21993380784988403	0.9269000291824341
50	1.6979472637176514	0.5834000110626221
60	1.4031203985214233	0.6244000196456909
70	1.5293693542480469	0.5756000280380249
80	5.46594762802124	0.13660000264644623
90	2.240936279296875	0.219200000166893
../../Lenet1/lenet1models/margin_dropout_lenet_1.h5
0	0.08196546882390976	0.9750999808311462
10	0.08231619745492935	0.9736999869346619
20	0.09003078937530518	0.972599983215332
30	0.09976591914892197	0.9682000279426575
40	0.12984734773635864	0.9577000141143799
50	0.34545257687568665	0.886900007724762
60	0.552522599697113	0.821399986743927
70	1.068823218345642	0.6869999766349792
80	2.3173747062683105	0.30469998717308044
90	1.9984651803970337	0.31029999256134033
../../Lenet1/lenet1models/BALD_lenet_1.h5
0	0.13930156826972961	0.9751999974250793
10	0.13967221975326538	0.9747999906539917
20	0.1759720891714096	0.9695000052452087
30	0.2110549360513687	0.9635999798774719
40	0.3129177987575531	0.9390000104904175
50	0.30643782019615173	0.9365000128746033
60	0.6166858673095703	0.8388000130653381
70	2.8761119842529297	0.4620000123977661
80	2.826031446456909	0.2467000037431717
90	2.601593017578125	0.0957999974489212
../../Lenet1/lenet1models/entropy_dropout_lenet_1.h5
0	0.07070237398147583	0.9767000079154968
10	0.07170026004314423	0.9767000079154968
20	0.08766229450702667	0.9721999764442444
30	0.0902605950832367	0.972100019454956
40	0.11770649254322052	0.9639000296592712
50	0.987188458442688	0.7171000242233276
60	1.8508312702178955	0.6151000261306763
70	4.183887481689453	0.39320001006126404
80	3.451843738555908	0.28870001435279846
90	2.3302388191223145	0.3109000027179718
../../Lenet1/lenet1models/entropy_lenet_1.h5
0	0.09501539170742035	0.9750000238418579
10	0.0969548374414444	0.9739999771118164
20	0.10472498834133148	0.9711999893188477
30	0.120700903236866	0.9663000106811523
40	0.21388699114322662	0.9351999759674072
50	0.674357533454895	0.7626000046730042
60	1.7457294464111328	0.6262999773025513
70	2.374342203140259	0.43140000104904175
80	2.351231813430786	0.30329999327659607
90	2.260702133178711	0.16740000247955322
../../Lenet1/lenet1models/lenet1.h5
0	0.061100758612155914	0.9797000288963318
10	0.0627497062087059	0.9797999858856201
20	0.06548486649990082	0.9797999858856201
30	0.08492834120988846	0.9721999764442444
40	0.1053391695022583	0.9646999835968018
50	0.1532716453075409	0.947700023651123
60	0.18883676826953888	0.944599986076355
70	0.4714404344558716	0.8410999774932861
80	1.348630428314209	0.4893999993801117
90	2.302232503890991	0.17520000040531158
